Date,BoardNo,SpotPrice,FuturePrice
0,0,2158,-1
0,0,2147,-1
0,0,2099,-1
0,0,2088,-1
0,0,2093,-1
0,0,2057,-1
0,0,2029,-1
0,0,1999,-1
0,0,1992,-1
0,0,2062,-1
0,0,2052,-1
0,0,2018,-1
0,0,1987,-1
0,0,2008,-1
0,0,1981,-1
0,0,1930,-1
0,0,1970,-1
0,0,1989,-1
0,0,1978,-1
0,0,1953,-1
0,0,1928,-1
0,0,1929,-1
0,0,1946,-1
0,0,1888,-1
0,0,1922,-1
0,0,1956,-1
0,0,2018,-1
0,0,2021,-1
0,0,2026,-1
0,0,2011,-1
0,0,2047,-1
0,0,2035,-1
0,0,2020,-1
0,0,2036,-1
0,0,2070,-1
0,0,2053,-1
0,0,2029,-1
0,0,1984,-1
0,0,1981,-1
0,0,1977,-1
0,0,1969,-1
0,0,1985,-1
0,0,1977,-1
0,0,1922,-1
0,0,1929,-1
0,0,1958,-1
0,0,1971,-1
0,0,1970,-1
0,0,1926,-1
0,0,2004,-1
0,0,2036,-1
0,0,1998,-1
0,0,1990,-1
0,0,1976,-1
0,0,1995,-1
0,0,2009,-1
0,0,2009,-1
0,0,2032,-1
0,0,2027,-1
0,0,2027,-1
0,0,2016,-1
0,0,2043,-1
0,0,2089,-1
0,0,2088,-1
0,0,2085,-1
0,0,2094,-1
0,0,2158,-1
0,0,2157,-1
0,0,2177,-1
0,0,2210,-1
0,0,2288,-1
0,0,2273,-1
0,0,2276,-1
0,0,2246,-1
0,0,2219,-1
0,0,2278,-1
0,0,2260,-1
0,0,2256,-1
0,0,2280,-1
0,0,2246,-1
0,0,2260,-1
0,0,2269,-1
0,0,2321,-1
0,0,2313,-1
0,0,2324,-1
0,0,2327,-1
0,0,2323,-1
0,0,2284,-1
0,0,2292,-1
0,0,2323,-1
0,0,2346,-1
0,0,2316,-1
0,0,2268,-1
0,0,2265,-1
0,0,2265,-1
0,0,2251,-1
0,0,2257,-1
0,0,2274,-1
0,0,2270,-1
0,0,2260,-1
0,0,2279,-1
0,0,2311,-1
0,0,2325,-1
0,0,2320,-1
0,0,2305,-1
0,0,2280,-1
0,0,2276,-1
