Date,BoardNo,SpotPrice,FuturePrice
0,0,3350,-1
0,0,3383,-1
0,0,3412,-1
0,0,3417,-1
0,0,3420,-1
0,0,3411,-1
0,0,3453,-1
0,0,3505,-1
0,0,3545,-1
0,0,3571,-1
0,0,3591,-1
0,0,3606,-1
0,0,3581,-1
0,0,3622,-1
0,0,3642,-1
0,0,3658,-1
0,0,3647,-1
0,0,3652,-1
0,0,3660,-1
0,0,3649,-1
0,0,3644,-1
0,0,3655,-1
0,0,3674,-1
0,0,3635,-1
0,0,3647,-1
0,0,3695,-1
0,0,3705,-1
0,0,3730,-1
0,0,3722,-1
0,0,3652,-1
0,0,3674,-1
0,0,3706,-1
0,0,3709,-1
0,0,3691,-1
0,0,3658,-1
0,0,3689,-1
0,0,3694,-1
0,0,3689,-1
0,0,3673,-1
0,0,3623,-1
0,0,3559,-1
0,0,3525,-1
0,0,3577,-1
0,0,3587,-1
0,0,3562,-1
0,0,3533,-1
0,0,3509,-1
0,0,3455,-1
0,0,3522,-1
0,0,3584,-1
0,0,3608,-1
0,0,3604,-1
0,0,3574,-1
0,0,3561,-1
0,0,3523,-1
0,0,3499,-1
0,0,3496,-1
0,0,3503,-1
0,0,3486,-1
